_id,barcode,category,categoryCode,cpg,name,topBrand
{'$oid': '5ffe3686be37ce5e01754c5e'},511111719441,Baking,BAKING,5ffe3686be37ce5e01754c5d,test brand @1610495622485,False
{'$oid': '5ffe3a86be37ce7aab2d4fd5'},511111619499,Baking,BAKING,5ffe3a85be37ce7aab2d4fd4,test brand @1610496646103,False
{'$oid': '5ffe3686be37ce5e01754c5f'},511111219453,Baking,BAKING,5ffe3686be37ce5e01754c5d,test brand @1610495622510,False
{'$oid': '5ffe3687be37ce5e01754c62'},511111119487,Candy & Sweets,CANDY_AND_SWEETS,5332fa12e4b03c9a25efd1e7,test brand @1610495623019,False
{'$oid': '5ffe3686be37ce5e01754c60'},511111419464,Baking,BAKING,5ffe3686be37ce5e01754c5d,test brand @1610495622536,False
{'$oid': '5ffe3686be37ce5e01754c61'},511111919476,Baking,BAKING,5ffe3686be37ce5e01754c5d,test brand @1610495622560,False
{'$oid': '5e5ff158ee7f2d0b35b2a18d'},511111214038,Health & Wellness,HEALTHY_AND_WELLNESS,5d9b4f591dda2c6225a284aa,ONE A DAY®,False
{'$oid': '5332fa77e4b03c9a25efd225'},511111803003,,,5332f5ebe4b03c9a25efd0a8,Cherry Coke,
{'$oid': '5d659490a3a018514994f433'},511111705239,Magazines,,5d5d4fd16d5f3b23d1bc7905,Happy Paws,
{'$oid': '5e710da7ee7f2d0b35b2a191'},511111614074,Dairy & Refrigerated,DAIRY_AND_REFRIGERATED,5e5ea9cc9c50da1291a6d074,COUNTRY CROCK ORIGINAL,
{'$oid': '592486bee410d61fcea3d12c'},511111900825,Condiments & Sauces,,5332f5f6e4b03c9a25efd0b4,Mayo by HELLMANN'S/BEST FOODS,False
{'$oid': '5f38578fbe37ce5178517ad4'},511111615422,Baking,BAKING,5f38578fbe37ce5178517ad3,test brand @1597527951382,
{'$oid': '5f772952be37ce6b592e90d4'},511111516798,Baking,BAKING,5f772951be37ce6b592e90d1,test brand @1601644882040,
{'$oid': '5f385790be37ce5178517ad8'},511111015468,Candy & Sweets,CANDY_AND_SWEETS,5332fa12e4b03c9a25efd1e7,test brand @1597527952048,
{'$oid': '5f4a650bbe37ce17d23b317f'},511111116240,Baking,BAKING,5f4a650bbe37ce17d23b317e,test brand @1598711051957,
{'$oid': '5f43faadbe37ce3ef3fd371b'},511111715764,Baking,BAKING,5f43faadbe37ce3ef3fd371a,test brand @1598290605359,
{'$oid': '5f208dafbe37ce7958c59525'},511111615217,Candy & Sweets,CANDY_AND_SWEETS,5332fa12e4b03c9a25efd1e7,test brand @1595968943787,
{'$oid': '592486bfe410d61fcea3d13c'},511111200680,Frozen,,5332f5f6e4b03c9a25efd0b4,TALENTI,False
{'$oid': '5f493e72be37ce64d0ae36c3'},511111716082,Baking,BAKING,5f493e72be37ce64d0ae36c2,test brand @1598635634767,
{'$oid': '5da6097ea60b87376833e358'},511111305842,Health & Wellness,,53e10d6368abd3c7065097cc,ONE A DAY® VITACRAVES ADULT MULTIVITAMINS,
{'$oid': '58b59950e4b0857c2ddb7254'},511111601005,Beer Wine Spirits,,5332f709e4b03c9a25efd0f1,Red Dog,
{'$oid': '58861c7e4e8d0d20bc42c4ee'},511111201359,Beer Wine Spirits,,5332f709e4b03c9a25efd0f1,Smith & Forge Hard Cider,False
{'$oid': '5a5e34fee4b0db471c2d0436'},511111200031,Beverages,,5332f5fbe4b03c9a25efd0ba,LIPTON Iced Tea Beverages,False
{'$oid': '585a96f5e4b03e62d1ce0e8d'},511111201564,Snacks,,5332f5fbe4b03c9a25efd0ba,Ruffles,
{'$oid': '5ab13165e4b0be0a89bb0b03'},511111604310,Beverages,,5a734034e4b0d58f376be874,V8 Plus Energy,False
{'$oid': '5afda618e4b0c11cfecd49fa'},511111804550,Snacks,,5a734034e4b0d58f376be874,POP SECRET,False
{'$oid': '5f7ba933be37ce2f290fb256'},511111316992,Candy & Sweets,CANDY_AND_SWEETS,5332fa12e4b03c9a25efd1e7,test brand @1601939763539,
{'$oid': '5332f800e4b03c9a25efd16c'},511111203322,,,5332f7ffe4b03c9a25efd16b,Fruit on the Bottom,
{'$oid': '5887a0fde4b02187f85cdad1'},511111801191,Beverages,,559c2234e4b06aca36af13c6,Capri Sun,False
{'$oid': '5a5d1acce4b0db471c2d0421'},511111100416,Snacks,,5332f5fbe4b03c9a25efd0ba,NUT HARVEST,
{'$oid': '5f4cff1ba475f1050a66b569'},511111916390,Baking,BAKING,5f4cff1aa475f1050a66b566,test brand @1598881563437,
{'$oid': '57c0810fe4b0718ff5fcb02d'},511111902539,,,5332f5f2e4b03c9a25efd0aa,Famous Amos,
{'$oid': '5f628215be37ce78e6e2efac'},511111216650,Baking,BAKING,5f628214be37ce78e6e2efaa,test brand @1600291349208,
{'$oid': '53501d2ab9237fd7718f9e19'},511111102823,,,53501d2ab9237fd7718f9e18,Emils,
{'$oid': '5b184cdbe4b0d159a5b66e2b'},511111204596,Beer Wine Spirits,,53e10d6368abd3c7065097cc,Henry Weinhard's,
{'$oid': '5f504ac3be37ce0b793c9416'},511111116479,Candy & Sweets,CANDY_AND_SWEETS,5332fa12e4b03c9a25efd1e7,test brand @1599097539366,
{'$oid': '5d6415b3a3a018514994f428'},511111905035,Magazines,,5d5d4fd16d5f3b23d1bc7905,People Special Edition Magazine,
{'$oid': '5dc07880a60b873d6b0666cf'},511111706274,Breakfast & Cereal,,53e10d6368abd3c7065097cc,Fruity Cheerios™,
{'$oid': '5da608821dda2c3e1416ae8c'},511111905752,Health & Wellness,,53e10d6368abd3c7065097cc,Flintstones™ MULTIVITAMIN GUMMY,
{'$oid': '57e58166e4b0ac389136a30b'},511111102267,Beer Wine Spirits,,5332f709e4b03c9a25efd0f1,Foster's,False
{'$oid': '5d5411eda3a018514994f420'},511111904892,Condiments & Sauces,,559c2234e4b06aca36af13c6,F. Whitlock & Sons BBQ Sauce,
{'$oid': '5ff75cdfbe37ce1e961f328f'},511111318804,Baking,BAKING,5ff75cdebe37ce1e961f328c,test brand @1610046687007,False
{'$oid': '5ff75cdfbe37ce1e961f3290'},511111818816,Baking,BAKING,5ff75cdebe37ce1e961f328c,test brand @1610046687035,False
{'$oid': '5ff75cdebe37ce1e961f328e'},511111718796,Baking,BAKING,5ff75cdebe37ce1e961f328c,test brand @1610046686980,False
{'$oid': '5f504ac2be37ce0b793c9414'},511111416456,Baking,BAKING,5f504ac2be37ce0b793c9411,test brand @1599097538571,
{'$oid': '5e710dd5ee7f2d0b35b2a193'},511111314097,Dairy & Refrigerated,DAIRY_AND_REFRIGERATED,5e5ea9cc9c50da1291a6d074,I CAN'T BELIEVE IT'S NOT BUTTER!,
{'$oid': '5fcff304be37ce6d53dfc686'},511111118008,Baking,BAKING,5fcff304be37ce6d53dfc683,test brand @1607463684777,False
{'$oid': '585a961fe4b03e62d1ce0e76'},511111701781,Snacks,,5332f5fbe4b03c9a25efd0ba,Baken-Ets,True
{'$oid': '5daf472da60b87376833e35e'},511111405979,Dairy,,5332f5f3e4b03c9a25efd0ae,LIBERTÉ®,
{'$oid': '5dc076e41dda2c0ad7da64ab'},511111006251,Breakfast & Cereal,,53e10d6368abd3c7065097cc,Apple Cinnamon Cheerios™,
{'$oid': '5a5d2695e4b0db471c2d042d'},511111700180,Beer Wine Spirits,,5332f709e4b03c9a25efd0f1,St. Stefanus,
{'$oid': '5332f5ebe4b03c9a25efd0a7'},511111304050,,,5332f5ebe4b03c9a25efd0a8,Monster,
{'$oid': '585a9653e4b03e62d1ce0e7b'},511111101734,Beverages,,5332f5fbe4b03c9a25efd0ba,Dole Chilled Fruit Juices,False
{'$oid': '5f35a0bcbe37ce6853cff20b'},511111915409,Baking,BAKING,5f35a0bcbe37ce6853cff20a,test brand @1597350076586,
{'$oid': '5332f70ee4b03c9a25efd0f7'},511111703822,,,5332f5f3e4b03c9a25efd0ae,Haagen-Dazs,
{'$oid': '592486bfe410d61fcea3d13a'},511111700692,Personal Care,,5332f5f6e4b03c9a25efd0b4,SUAVE,False
{'$oid': '57ebbed8e4b0ac389136a32e'},511111402190,Condiments & Sauces,,559c2234e4b06aca36af13c6,Classico,False
{'$oid': '57c08275e4b0718ff5fcb036'},511111402473,,,5332f7a7e4b03c9a25efd134,Brahma,
{'$oid': '5fb82a34be37ce522e165ce5'},511111717805,Grocery,GROCERY,5fb6b608be37ce522e165cb9,Stroehmann,False
{'$oid': '5d66d9016d5f3b6188d4f04a'},511111305354,Beverages,,5332f5fbe4b03c9a25efd0ba,Bubly Sparkling Water,False
{'$oid': '5ab152fae4b0be0a89bb0b05'},511111004356,Grocery,,5a734034e4b0d58f376be874,1915 Bolthouse Farms,False
{'$oid': '5ff75cdfbe37ce1e961f3291'},511111018827,Candy & Sweets,CANDY_AND_SWEETS,5332fa12e4b03c9a25efd1e7,test brand @1610046687624,False
{'$oid': '5ff75cdebe37ce1e961f328d'},511111218784,Baking,BAKING,5ff75cdebe37ce1e961f328c,test brand @1610046686954,False
{'$oid': '5ff768d4be37ce1e961f329a'},511111518839,Baking,BAKING,5ff768d4be37ce1e961f3299,test brand @1610049748078,False
{'$oid': '5e5ff32bee7f2d0b35b2a190'},511111114062,Health & Wellness,HEALTHY_AND_WELLNESS,5d9b4f591dda2c6225a284aa,MIRALAX®LAXATIVES,False
{'$oid': '5fd3ae1fbe37ce0d9386bb56'},511111318248,Baking,BAKING,5fd3ae1fbe37ce0d9386bb54,test brand @1607708191128,False
{'$oid': '5fd3ae1fbe37ce0d9386bb57'},511111818250,Baking,BAKING,5fd3ae1fbe37ce0d9386bb54,test brand @1607708191160,False
{'$oid': '5fd3ae1fbe37ce0d9386bb58'},511111018261,Baking,BAKING,5fd3ae1fbe37ce0d9386bb54,test brand @1607708191197,False
{'$oid': '5fd3ae1fbe37ce0d9386bb59'},511111518273,Candy & Sweets,CANDY_AND_SWEETS,5332fa12e4b03c9a25efd1e7,test brand @1607708191721,False
{'$oid': '5fd3ae20be37ce0d9386bb5b'},511111718284,Baking,BAKING,5fd3ae20be37ce0d9386bb5a,test brand @1607708192160,False
{'$oid': '5fff3aa0be37ce2bb793011a'},511111519591,Baking,BAKING,5fff3aa0be37ce2bb7930116,test brand @1610562208718,False
{'$oid': '6000a0c6be37ce2bb793011d'},511111619611,Baking,BAKING,6000a0c6be37ce2bb793011c,test brand @1610653894219,False
{'$oid': '5fff3aa0be37ce2bb7930117'},511111319566,Baking,BAKING,5fff3aa0be37ce2bb7930116,test brand @1610562208600,False
{'$oid': '5fff3aa0be37ce2bb7930118'},511111819578,Baking,BAKING,5fff3aa0be37ce2bb7930116,test brand @1610562208645,False
{'$oid': '5fff3aa1be37ce2bb793011b'},511111119609,Candy & Sweets,CANDY_AND_SWEETS,5332fa12e4b03c9a25efd1e7,test brand @1610562209325,False
{'$oid': '5fff3aa0be37ce2bb7930119'},511111019589,Baking,BAKING,5fff3aa0be37ce2bb7930116,test brand @1610562208680,False
{'$oid': '6000b8c3be37ce321363c6c3'},511111019701,Baking,BAKING,6000b8c3be37ce321363c6bf,test brand @1610660035827,False
{'$oid': '6000b8c3be37ce321363c6c2'},511111419693,Baking,BAKING,6000b8c3be37ce321363c6bf,test brand @1610660035788,False
{'$oid': '6000b8c4be37ce321363c6c4'},511111519713,Candy & Sweets,CANDY_AND_SWEETS,5332fa12e4b03c9a25efd1e7,test brand @1610660036398,False
{'$oid': '60019b82be37ce4f17e558d2'},511111219736,Baking,BAKING,60019b82be37ce4f17e558d1,test brand @1610718082493,False
{'$oid': '585a973ee4b03e62d1ce0e97'},511111801474,Beverages,,5332f5fbe4b03c9a25efd0ba,Tropicana Trop 50,False
{'$oid': '552ecc9be4b02ff29f99b214'},511111702733,,,5459429be4b0bfcb1e864082,Valu Time,
{'$oid': '580dffa7e4b0f32b2de21383'},511111201847,Frozen,,559c2234e4b06aca36af13c6,TGI Fridays,False
{'$oid': '5a5d1d71e4b06ba572cf249c'},511111600350,Beer Wine Spirits,,5332f709e4b03c9a25efd0f1,Cusquena,
{'$oid': '5fb6b6e1be37ce522e165cbb'},511111517399,Bread & Bakery,BREAD_AND_BAKERY,5fb6b608be37ce522e165cb9,Arnold ,False
{'$oid': '57ebc188e4b0ac389136a343'},511111001997,Beverages,,559c2234e4b06aca36af13c6,McCafé,False
{'$oid': '5afda307e4b03bf01c2a2966'},511111404514,Snacks,,5a734034e4b0d58f376be874,O-Ke-Doke,False
{'$oid': '5fcda494be37ce688e08b0ce'},511111517955,Baking,BAKING,5fcda494be37ce688e08b0cb,test brand @1607312532260,False
{'$oid': '5da606c61dda2c3e1416ae87'},511111505648,Health & Wellness,,53e10d6368abd3c7065097cc,ALKA SELTZER® ADULT HEARTBURN CHEWS/ GUMMY/ TAB,
{'$oid': '5f19e054be37ce33f74a1672'},511111615149,Baking,BAKING,5f19e054be37ce33f74a166e,test brand @1595531348450,
{'$oid': '5f493dabbe37ce64d0ae36be'},511111816058,Baking,BAKING,5f493dabbe37ce64d0ae36ba,test brand @1598635435926,
{'$oid': '5fd29590be37ce38bbbefb26'},511111018056,Baking,BAKING,5fd29590be37ce38bbbefb25,test brand @1607636368135,False
{'$oid': '5f493d85be37ce64d0ae36b2'},511111416012,Baking,BAKING,5f493d85be37ce64d0ae36b1,test brand @1598635397611,
{'$oid': '58861c7f4e8d0d20bc42c4fb'},511111201281,Breakfast & Cereal,,5332f5fbe4b03c9a25efd0ba,Quaker Oatmeal Squares,False
{'$oid': '5dd59806a60b870fc613f7ca'},511111806387,Breakfast & Cereal,,5332f5f3e4b03c9a25efd0ae,Oatmeal Crisp™ Cereal,
{'$oid': '58861c7e4e8d0d20bc42c4e4'},511111101383,Beer Wine Spirits,,5332f709e4b03c9a25efd0f1,Milwaukee's Best Light,
{'$oid': '5ff3842abe37ce2c56dacbac'},511111818533,Baking,BAKING,5ff3842abe37ce2c56dacbab,test brand @1609794602668,False
{'$oid': '5ff3842bbe37ce2c56dacbaf'},511111518556,Baking,BAKING,5ff3842bbe37ce2c56dacbad,test brand @1609794603283,False
{'$oid': '5ec2dd58be37ce5234ec36b9'},511111614630,Health & Wellness,HEALTHY_AND_WELLNESS,5d9b4f591dda2c6225a284aa,Phillips'®Digestive,False
{'$oid': '6000b8c3be37ce321363c6c1'},511111919681,Baking,BAKING,6000b8c3be37ce321363c6bf,test brand @1610660035741,False
{'$oid': '6000b8c4be37ce321363c6c6'},511111719724,Baking,BAKING,6000b8c4be37ce321363c6c5,test brand @1610660036852,False
{'$oid': '5ff3842bbe37ce2c56dacbae'},511111018544,Baking,BAKING,5ff3842bbe37ce2c56dacbad,test brand @1609794603236,False
{'$oid': '5ff3842bbe37ce2c56dacbb1'},511111218579,Baking,BAKING,5ff3842bbe37ce2c56dacbad,test brand @1609794603367,False
{'$oid': '5ff3842bbe37ce2c56dacbb0'},511111718567,Baking,BAKING,5ff3842bbe37ce2c56dacbad,test brand @1609794603327,False
{'$oid': '5ff3842bbe37ce2c56dacbb2'},511111418580,Candy & Sweets,CANDY_AND_SWEETS,5332fa12e4b03c9a25efd1e7,test brand @1609794603941,False
{'$oid': '5ff73cf9be37ce1e961f3257'},511111918592,Baking,BAKING,5ff73cf9be37ce1e961f3256,test brand @1610038521409,False
{'$oid': '60019b82be37ce4f17e558d3'},511111419747,Baking,BAKING,60019b82be37ce4f17e558d1,test brand @1610718082601,False
{'$oid': '60019b83be37ce4f17e558d6'},511111619772,Candy & Sweets,CANDY_AND_SWEETS,5332fa12e4b03c9a25efd1e7,test brand @1610718083279,False
{'$oid': '60074261be37ce360be639f6'},511111319795,Baking,BAKING,60074260be37ce360be639f5,test brand @1611088480964,False
{'$oid': '60019b82be37ce4f17e558d5'},511111119760,Baking,BAKING,60019b82be37ce4f17e558d1,test brand @1610718082685,False
{'$oid': '60019b83be37ce4f17e558d8'},511111819783,Baking,BAKING,60019b83be37ce4f17e558d7,test brand @1610718083421,False
{'$oid': '60019b82be37ce4f17e558d4'},511111919759,Baking,BAKING,60019b82be37ce4f17e558d1,test brand @1610718082644,False
{'$oid': '5ff8b5febe37ce4a13986614'},511111319122,Baking,BAKING,5ff8b5febe37ce4a13986613,test brand @1610135038186,False
{'$oid': '5ff8b5fcbe37ce4a13986612'},511111119111,Candy & Sweets,CANDY_AND_SWEETS,5332fa12e4b03c9a25efd1e7,test brand @1610135036684,False
{'$oid': '5ffe2df8be37ce5e01754c20'},511111919193,Baking,BAKING,5ffe2df8be37ce5e01754c1f,test brand @1610493432606,False
{'$oid': '5ffe2e38be37ce5e01754c22'},511111519201,Baking,BAKING,5ffe2e38be37ce5e01754c21,test brand @1610493496943,False
{'$oid': '5ffe2ca1be37ce5e01754c0e'},511111219170,Candy & Sweets,CANDY_AND_SWEETS,5332fa12e4b03c9a25efd1e7,test brand @1610493089082,False
{'$oid': '5ff8b5fbbe37ce4a13986610'},511111019091,Baking,BAKING,5ff8b5fbbe37ce4a1398660d,test brand @1610135035614,False
{'$oid': '5ffe2ce0be37ce5e01754c17'},511111419181,Baking,BAKING,5ffe2ce0be37ce5e01754c16,test brand @1610493152468,False
{'$oid': '5ff8b5fbbe37ce4a13986611'},511111619109,Baking,BAKING,5ff8b5fbbe37ce4a1398660d,test brand @1610135035679,False
{'$oid': '5ff8b5fbbe37ce4a1398660f'},511111519089,Baking,BAKING,5ff8b5fbbe37ce4a1398660d,test brand @1610135035546,False
{'$oid': '5ffe2ca0be37ce5e01754c0a'},511111819134,Baking,BAKING,5ffe2ca0be37ce5e01754c09,test brand @1610493088286,False
{'$oid': '5ffe2ca0be37ce5e01754c0c'},511111519157,Baking,BAKING,5ffe2ca0be37ce5e01754c09,test brand @1610493088459,False
{'$oid': '5ffe2ca0be37ce5e01754c0b'},511111019145,Baking,BAKING,5ffe2ca0be37ce5e01754c09,test brand @1610493088421,False
{'$oid': '5ffe2ca0be37ce5e01754c0d'},511111719168,Baking,BAKING,5ffe2ca0be37ce5e01754c09,test brand @1610493088494,False
{'$oid': '5ff789d5be37ce786ba0f6a9'},511111819066,Baking,BAKING,5ff789d5be37ce786ba0f6a8,test brand @1610058197026,False
{'$oid': '5ff789c5be37ce786ba0f6a6'},511111119043,Baking,BAKING,5ff789c5be37ce786ba0f6a2,test brand @1610058181760,False
{'$oid': '5ff8b5fbbe37ce4a1398660e'},511111319078,Baking,BAKING,5ff8b5fbbe37ce4a1398660d,test brand @1610135035331,False
{'$oid': '5ff789c6be37ce786ba0f6a7'},511111619055,Candy & Sweets,CANDY_AND_SWEETS,5332fa12e4b03c9a25efd1e7,test brand @1610058182453,False
{'$oid': '5ff789c5be37ce786ba0f6a4'},511111419020,Baking,BAKING,5ff789c5be37ce786ba0f6a2,test brand @1610058181682,False
{'$oid': '5ff789c5be37ce786ba0f6a5'},511111919032,Baking,BAKING,5ff789c5be37ce786ba0f6a2,test brand @1610058181719,False
{'$oid': '5dc07bee1dda2c0ad7da64ac'},511111906285,Breakfast & Cereal,,5332f5f3e4b03c9a25efd0ae,Hershey's™ Cereal,
{'$oid': '5f441280be37ce5dbe9b7c7f'},511111415787,Baking,BAKING,5f441280be37ce5dbe9b7c7d,test brand @1598296704728,
{'$oid': '58861c7e4e8d0d20bc42c4f5'},511111701347,Beverages,,53e10d6368abd3c7065097cc,Amp Energy,False
{'$oid': '5332f754e4b03c9a25efd112'},511111003755,,,5332f5ebe4b03c9a25efd0a8,Fuze,
{'$oid': '5d66d6a2a3a018093ab34727'},511111905318,Magazines,,5d5d4fd16d5f3b23d1bc7905,Eat This Not That Magazine,
{'$oid': '592486bde410d61fcea3d120'},511111500940,Personal Care,,5332f5f6e4b03c9a25efd0b4,AXE,False
{'$oid': '5f493dabbe37ce64d0ae36bc'},511111116035,Baking,BAKING,5f493dabbe37ce64d0ae36ba,test brand @1598635435855,
{'$oid': '5fc54c0ebe37ce1911dbb3b6'},511111617907,Candy & Sweets,CANDY_AND_SWEETS,5332fa12e4b03c9a25efd1e7,test brand @1606765582946,False
{'$oid': '5332f712e4b03c9a25efd0f8'},511111503811,,,5332f712e4b03c9a25efd0f9,Kemps,
{'$oid': '5332f70ae4b03c9a25efd0f4'},511111203834,Beverages,,53e10d6368abd3c7065097cc,Barmen,
{'$oid': '5f7ba678be37ce23081c5297'},511111216933,Baking,BAKING,5f7ba678be37ce23081c5296,test brand @1601939064752,
{'$oid': '5c6d51d695144c607914426f'},511111806509,Breakfast & Cereal,,5c6d516795144c607914426e,alexa-o's,True
{'$oid': '5332f5f4e4b03c9a25efd0af'},511111904014,,,5332f5f2e4b03c9a25efd0aa,Frosted Mini-Wheats,
{'$oid': '5da607ef1dda2c3e1416ae89'},511111005704,Health & Wellness,,53e10d6368abd3c7065097cc,Bayer® ASPRIN TAB/ CAPS/ CHEWS,
{'$oid': '5f99f720be37ce13da9eaded'},511111017172,Baking,BAKING,5f99f720be37ce13da9eadec,test brand @1603925792078,
{'$oid': '5d6417dda3a018514994f42a'},511111805069,Magazines,,5d5d4fd16d5f3b23d1bc7905,InStyle,
{'$oid': '57e581dfe4b0ac389136a30e'},511111402244,Beer Wine Spirits,,5332f709e4b03c9a25efd0f1,Steel Reserve,False
{'$oid': '5d603430a3a018514994f423'},511111904946,Snacks,,5332f5fbe4b03c9a25efd0ba,Pop Works & Company Popcorn,
{'$oid': '5a4d2489e4b0d5c3fd86b67a'},511111900498,Snacks,,5332f5fbe4b03c9a25efd0ba,SABRITONES,
{'$oid': '5d66def56d5f3b6188d4f052'},511111205456,Magazines,,5d5d4fd16d5f3b23d1bc7905,TIME Special Edition Magazine,
{'$oid': '5a5d1ef1e4b0db471c2d0426'},511111200314,Grocery,,559c2234e4b06aca36af13c6,SURE-JELL,False
{'$oid': '5a5d26c7e4b06ba572cf24a5'},511111500179,Beer Wine Spirits,,5332f709e4b03c9a25efd0f1,Terrapin,
{'$oid': '588ba164e4b02187f85cdadf'},511111501053,Frozen,,559c2234e4b06aca36af13c6,Smart Made,False
{'$oid': '5f872bd4be37ce66db5dd983'},511111417057,Baking,BAKING,5f872bd3be37ce66db5dd982,test brand @1602694099888,
{'$oid': '5d6415a26d5f3b23d1bc790b'},511111405023,Magazines,,5d5d4fd16d5f3b23d1bc7905,Coastal Living Magazine,
{'$oid': '5a8c5ee7e4b07f0a2dac8948'},511111404231,Personal Care,,5332f5f6e4b03c9a25efd0b4,LOVE BEAUTY AND PLANET,False
{'$oid': '5daf2a6b1dda2c3e1416ae91'},511111005865,Health & Wellness,,5332f5f3e4b03c9a25efd0ae,Protein One™,
{'$oid': '5332f753e4b03c9a25efd110'},511111203766,,,5332f5ebe4b03c9a25efd0a8,Sugar Free NOS,
{'$oid': '5d66e03f6d5f3b6188d4f054'},511111605492,Magazines,,5d5d4fd16d5f3b23d1bc7905,Yoga Journal Magazine,
{'$oid': '5ea07e02be37ce3e45b6a781'},511111414551,Baking,BAKING,5ea07defbe37ce3e45b6a780,Show this Brand A,
{'$oid': '585a9707e4b03e62d1ce0e90'},511111501541,Snacks,,5332f5fbe4b03c9a25efd0ba,Smartfood Selects,
{'$oid': '5f99f71bbe37ce13da9eade8'},511111617136,Baking,BAKING,5f99f71bbe37ce13da9eade6,test brand @1603925787381,
{'$oid': '57ebc02be4b0ac389136a339'},511111002086,Beverages,,559c2234e4b06aca36af13c6,Kool-Aid,False
{'$oid': '5332f5f5e4b03c9a25efd0b1'},511111203995,,,5332f5ebe4b03c9a25efd0a8,Minute Maid,
{'$oid': '5f7ba645be37ce23081c528b'},511111416890,Baking,BAKING,5f7ba644be37ce23081c5289,test brand @1601939013241,
{'$oid': '58861c7d4e8d0d20bc42c4d7'},511111401438,Grocery,,559c2234e4b06aca36af13c6,Velveeta Shells,False
{'$oid': '5332f7b5e4b03c9a25efd141'},511111803447,,,5332f7a7e4b03c9a25efd134,Margaritaville,
{'$oid': '5f403232be37ce5f78d9ed1b'},511111615705,Baking,BAKING,5f403232be37ce5f78d9ed1a,test brand @1598042674677,
{'$oid': '5fb81ab9be37ce522e165cdc'},511111317715,Beer Wine Spirits,BEER_WINE_SPIRITS,5fb6d381be37ce522e165cbd,Absolut® Citron,False
{'$oid': '5fb7fa35be37ce522e165cc9'},511111717522,Beer Wine Spirits,BEER_WINE_SPIRITS,5fb6d381be37ce522e165cbd,Avion® R44,False
{'$oid': '5332fa79e4b03c9a25efd227'},511111102984,,,5332f5ebe4b03c9a25efd0a8,Caffeine-free Coca-Cola,
{'$oid': '5fd2a0bfbe37ce49eb72c0f2'},511111418146,Baking,BAKING,5fd2a0bfbe37ce49eb72c0ef,test brand @1607639231710,False
{'$oid': '53501d2ab9237fd7718f9e1b'},511111902812,,,53501d2ab9237fd7718f9e1a,Screamin Sicilian,
{'$oid': '5a5d239de4b0db471c2d042a'},511111900269,Beer Wine Spirits,,5332f709e4b03c9a25efd0f1,Miller Fortune,
{'$oid': '592486bee410d61fcea3d131'},511111900771,Personal Care,,5332f5f6e4b03c9a25efd0b4,LEVER 2000,False
{'$oid': '5da603a71dda2c3e1416ae82'},511111105558,Baby,BABY,5d9b4f591dda2c6225a284aa,A+D®,False
{'$oid': '5db3288aee7f2d6de4248977'},511111312949,Baby,,550b2565e4b001d5e9e4146f,Pull-Ups,True
{'$oid': '5f5bc4f1be37ce17125ac0e7'},511111216582,Baking,BAKING,5f5bc4f1be37ce17125ac0e6,test brand @1599849713170,
{'$oid': '5fc54c0abe37ce1911dbb3b2'},511111817864,Baking,BAKING,5fc54c0abe37ce1911dbb3b1,test brand @1606765578434,False
{'$oid': '5332f5fbe4b03c9a25efd0bb'},511111003960,Beverages,,5332f5fbe4b03c9a25efd0ba,Mountain Dew,False
{'$oid': '57ebc12ce4b0ac389136a33c'},511111102052,Condiments & Sauces,,559c2234e4b06aca36af13c6,Kraft Mayo,False
{'$oid': '585a9720e4b03e62d1ce0e94'},511111101505,Snacks,,5332f5fbe4b03c9a25efd0ba,Sun Chips,
{'$oid': '5f4bf557be37ce0b4491554e'},511111716365,Candy & Sweets,CANDY_AND_SWEETS,5332fa12e4b03c9a25efd1e7,test brand @1598813527796,
{'$oid': '592486bfe410d61fcea3d138'},511111800712,Beverages,,5332f5f6e4b03c9a25efd0b4,PURE LEAF Tea Leaves,False
{'$oid': '5887a320e4b02187f85cdad8'},511111201120,Snacks,,559c2234e4b06aca36af13c6,Corn Nuts,False
{'$oid': '57d95753e4b0ac389136a2b3'},511111702382,Dairy,,559c2234e4b06aca36af13c6,Breakstone's,False
{'$oid': '5a5d263ee4b06ba572cf24a4'},511111200192,Beer Wine Spirits,,5332f709e4b03c9a25efd0f1,Sparks,False
{'$oid': '5f4a7a5dbe37ce2d95e65ca2'},511111316275,Baking,BAKING,5f4a7a5bbe37ce2d95e65c9f,test brand @1598716509357,
{'$oid': '5887a143e4b02187f85cdad2'},511111301189,Beverages,,559c2234e4b06aca36af13c6,Maxwell House,False
{'$oid': '5332f7b5e4b03c9a25efd142'},511111603436,,,5332f7a7e4b03c9a25efd134,Beck's,
{'$oid': '5f5bc4f2be37ce17125ac0ed'},511111516637,Candy & Sweets,CANDY_AND_SWEETS,5332fa12e4b03c9a25efd1e7,test brand @1599849714378,
{'$oid': '5f4a64e7be37ce17d23b317a'},511111716204,Baking,BAKING,5f4a64e7be37ce17d23b3178,test brand @1598711015496,
{'$oid': '5a5d2b20e4b0db471c2d0434'},511111800088,Canned Goods & Soups,,5332f5f6e4b03c9a25efd0b4,Continental,
{'$oid': '5e3875f5ee7f2d697e835bcf'},511111213925,Beauty,,5e28b81cee7f2d697e835bcd,Garnier - Hair Color,
{'$oid': '5ec2dc5fbe37ce5234ec36b8'},511111114628,Health & Wellness,HEALTHY_AND_WELLNESS,5d9b4f591dda2c6225a284aa,AFRIN® NASAL SPRAY,False
